img,joints,cartesians,yolo_midpoint,our_midpoint,class
posterize/img46_posterize.png,"[120.0, 7.22, 45.22, 33.52, -59.57, 70.36]","[[-138.67, 308.82, 363.79], [0.01, 0.009, -0.694, -0.72]]","[332.938, 97.278]","[336.45, 126.68]",0.0
superpixels/img46_superpixels.png,"[120.0, 7.22, 45.22, 33.52, -59.57, 70.36]","[[-138.67, 308.82, 363.79], [0.01, 0.009, -0.694, -0.72]]","[332.938, 97.278]","[336.45, 126.68]",0.0
shotnoise/img46_shotnoise.png,"[120.0, 7.22, 45.22, 33.52, -59.57, 70.36]","[[-138.67, 308.82, 363.79], [0.01, 0.009, -0.694, -0.72]]","[332.938, 97.278]","[336.45, 126.68]",0.0
additivenoise/img46_additivenoise.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
blur/img46_blur.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
clahe/img46_clahe.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
chromaticaberration/img46_chromaticaberration.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
defocus/img46_defocus.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
downscale/img46_downscale.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
emboss/img46_emboss.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
gaussnoise/img46_gaussnoise.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
gaussianblur/img46_gaussianblur.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
illumination/img46_illumination.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
medianblur/img46_medianblur.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
motionblur/img46_motionblur.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
multiplicativenoise/img46_multiplicativenoise.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
saltandpepper/img46_saltandpepper.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
plas_shadow/img46_plas_shadow.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
posterize/img46_posterize.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
superpixels/img46_superpixels.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
shotnoise/img46_shotnoise.png,"[130.37, 44.81, 32.88, 39.19, -82.52, 82.31]","[[-211.18, 318.09, 204.07], [0.01, 0.009, -0.694, -0.72]]","[280.898, 219.271]","[281.363, 252.391]",2.0
additivenoise/img46_additivenoise.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
blur/img46_blur.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
clahe/img46_clahe.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
chromaticaberration/img46_chromaticaberration.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
defocus/img46_defocus.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
downscale/img46_downscale.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
emboss/img46_emboss.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
gaussnoise/img46_gaussnoise.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
gaussianblur/img46_gaussianblur.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
illumination/img46_illumination.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
medianblur/img46_medianblur.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
motionblur/img46_motionblur.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
multiplicativenoise/img46_multiplicativenoise.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
saltandpepper/img46_saltandpepper.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
plas_shadow/img46_plas_shadow.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
posterize/img46_posterize.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
superpixels/img46_superpixels.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
shotnoise/img46_shotnoise.png,"[85.27, -5.36, 56.97, -7.75, -53.97, 94.86]","[[15.98, 288.39, 368.26], [0.01, 0.009, -0.694, -0.72]]","[457.886, 95.044]","[461.69, 122.914]",1.0
additivenoise/img47_additivenoise.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
blur/img47_blur.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
clahe/img47_clahe.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
chromaticaberration/img47_chromaticaberration.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
defocus/img47_defocus.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
downscale/img47_downscale.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
emboss/img47_emboss.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
gaussnoise/img47_gaussnoise.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
gaussianblur/img47_gaussianblur.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
illumination/img47_illumination.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
medianblur/img47_medianblur.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
motionblur/img47_motionblur.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
multiplicativenoise/img47_multiplicativenoise.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
saltandpepper/img47_saltandpepper.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
plas_shadow/img47_plas_shadow.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
posterize/img47_posterize.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
superpixels/img47_superpixels.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
shotnoise/img47_shotnoise.png,"[144.66, 29.93, 15.44, 60.48, -66.73, 52.34]","[[-325.52, 301.4, 360.88], [0.01, 0.009, -0.694, -0.72]]","[181.09, 96.065]","[178.722, 127.622]",1.0
additivenoise/img48_additivenoise.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
blur/img48_blur.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
clahe/img48_clahe.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
chromaticaberration/img48_chromaticaberration.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
defocus/img48_defocus.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
downscale/img48_downscale.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
emboss/img48_emboss.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
gaussnoise/img48_gaussnoise.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
gaussianblur/img48_gaussianblur.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
illumination/img48_illumination.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
medianblur/img48_medianblur.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
motionblur/img48_motionblur.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
multiplicativenoise/img48_multiplicativenoise.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
saltandpepper/img48_saltandpepper.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
plas_shadow/img48_plas_shadow.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
posterize/img48_posterize.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
superpixels/img48_superpixels.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
shotnoise/img48_shotnoise.png,"[145.02, 29.9, 15.38, 60.82, -66.9, 52.12]","[[-327.09, 299.43, 361.37], [0.01, 0.009, -0.694, -0.72]]","[178.354, 98.687]","[178.252, 129.505]",2.0
additivenoise/img49_additivenoise.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
blur/img49_blur.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
clahe/img49_clahe.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
chromaticaberration/img49_chromaticaberration.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
defocus/img49_defocus.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
downscale/img49_downscale.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
emboss/img49_emboss.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
gaussnoise/img49_gaussnoise.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
gaussianblur/img49_gaussianblur.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
illumination/img49_illumination.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
medianblur/img49_medianblur.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
motionblur/img49_motionblur.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
multiplicativenoise/img49_multiplicativenoise.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
saltandpepper/img49_saltandpepper.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
plas_shadow/img49_plas_shadow.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
posterize/img49_posterize.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
superpixels/img49_superpixels.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
shotnoise/img49_shotnoise.png,"[144.0, 30.94, 14.35, 59.94, -66.29, 52.52]","[[-326.36, 307.65, 358.82], [0.01, 0.009, -0.694, -0.72]]","[181.523, 97.002]","[179.193, 126.209]",0.0
additivenoise/img50_additivenoise.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
blur/img50_blur.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
clahe/img50_clahe.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
chromaticaberration/img50_chromaticaberration.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
defocus/img50_defocus.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
downscale/img50_downscale.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
emboss/img50_emboss.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
gaussnoise/img50_gaussnoise.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
gaussianblur/img50_gaussianblur.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
illumination/img50_illumination.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
medianblur/img50_medianblur.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
motionblur/img50_motionblur.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
multiplicativenoise/img50_multiplicativenoise.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
saltandpepper/img50_saltandpepper.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
plas_shadow/img50_plas_shadow.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
posterize/img50_posterize.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
superpixels/img50_superpixels.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
shotnoise/img50_shotnoise.png,"[133.75, 18.57, 32.68, 48.2, -64.24, 62.22]","[[-229.85, 310.03, 356.86], [0.01, 0.009, -0.694, -0.72]]","[262.114, 97.008]","[264.884, 128.093]",1.0
additivenoise/img51_additivenoise.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
blur/img51_blur.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
clahe/img51_clahe.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
chromaticaberration/img51_chromaticaberration.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
defocus/img51_defocus.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
downscale/img51_downscale.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
emboss/img51_emboss.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
gaussnoise/img51_gaussnoise.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
gaussianblur/img51_gaussianblur.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
illumination/img51_illumination.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
medianblur/img51_medianblur.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
motionblur/img51_motionblur.png,"[133.11, 17.66, 33.27, 47.69, -63.73, 62.26]","[[-225.11, 310.35, 359.54], [0.01, 0.009, -0.694, -0.72]]","[262.516, 98.371]","[262.059, 125.738]",0.0
